dt_created,dt_updated,dt_filename,advertiser_id,country_name,insertion_order_name,insertion_order_id,unique_reach_total_reach,unique_reach_click_reach,unique_reach_impression_reach,impressions,unique_reach_average_impression_frequency,fetch_date
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,MY,adsdd,1019392899,,0,,24,,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1019155085,1133295,438,1133295,3776962,3.33,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1019490570,176973,103,176973,590580,3.34,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1019490672,55867,,55867,159922,2.86,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1018754544,381634,1978,381380,1350283,3.54,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1018737104,898488,18935,898488,2205661,2.45,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,NG,adsdd,1019392899,,0,,1,,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,TH,adsdd,1019392899,,0,,51,,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,UZ,adsdd,1019392899,,0,,5,,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,TZ,adsdd,1019392899,,0,,6,,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1018682454,978088,24891,978088,3699013,3.78,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1019490780,98741,1687,98741,285183,2.89,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1018756985,970345,442,970345,3242698,3.34,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1018703630,1419799,591,1419799,6418476,4.52,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,CU,adsdd,1019392899,,0,,5,,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1019324519,153186,,153186,486826,3.18,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1018745339,1113627,26539,1113627,3529750,3.17,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,LY,adsdd,1019392899,,0,,1,,14-01-2025
2025-01-14T02:09:23.427000,2025-01-14T02:09:31.137000,ad.csv,0,IN,adsdd,1019521253,76269,1316,76269,217764,2.86,14-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018689428,1695887,59247,1695887,7738306,4.56,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018730568,1522059,46371,1522013,8383865,5.51,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,UA,adsdd,1019392899,,0,,1,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,JP,adsdd,1019392899,,0,,3,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018732938,523337,12236,523337,1254075,2.4,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019671015,1115334,584,1115334,4746265,4.26,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019155085,1133295,438,1133295,3776962,3.33,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019853970,91378,,91378,294044,3.22,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018682424,132629,3097,132629,463196,3.49,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,BD,adsdd,1019392899,,0,,1,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019141013,146822,,146822,291966,1.99,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019670736,316806,,316806,1104101,3.49,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019489247,91088,,91088,296466,3.25,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018682427,931616,22343,931616,3651008,3.92,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,MV,adsdd,1019392899,,,,13,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,BT,adsdd,1019392899,,0,,14,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,CA,adsdd,1019392899,,,,42,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,CU,adsdd,1019392899,,0,,5,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019045836,201818,4641,201812,747172,3.7,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018746371,189830,3363,189830,558408,2.94,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018755402,336464,1879,336309,1285623,3.82,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,NP,adsdd,1019392899,,,,457,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IQ,adsdd,1019392899,,0,,13,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018746171,134313,,134313,247596,1.84,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019133976,362178,3443,362039,1281821,3.54,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019113651,1051737,475,1051692,3877900,3.69,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019155457,844485,243,844485,2821962,3.34,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019111029,639361,343,639361,2606127,4.08,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018737104,898488,18935,898488,2205661,2.45,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,MU,adsdd,1019392899,,0,,4,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018756985,970345,442,970345,3242698,3.34,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,LY,adsdd,1019392899,,0,,1,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018682442,547671,12536,547618,2036471,3.72,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,US,adsdd,1019392899,,0,,109,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,GH,adsdd,1019392899,,0,,5,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,OM,adsdd,1019392899,,,,51,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018687241,564832,11255,564832,1923827,3.41,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019521253,84995,1466,84995,245797,2.89,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,BH,adsdd,1019392899,,0,,22,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,CN,adsdd,1019392899,,0,,2,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019142720,726332,252,726332,2261729,3.11,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019852671,93997,,93996,310362,3.3,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019057854,757310,271,757310,2000503,2.64,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,ID,adsdd,1019392899,,0,,8,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,AU,adsdd,1019392899,,,,42,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018781675,210541,2832,210403,780989,3.71,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019851960,25799,,25799,69265,2.68,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,SC,adsdd,1019392899,,0,,3,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019310198,174728,,174728,531611,3.04,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018733748,1022769,25094,1022769,4995205,4.88,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,KW,adsdd,1019392899,,,,80,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018783442,361810,4387,360958,1337339,3.7,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019490780,110371,1958,110368,324589,2.94,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,QA,adsdd,1019392899,,0,,76,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018759718,152075,,152075,274433,1.8,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018746455,95460,1416,95345,259349,2.72,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018746545,166934,4074,166934,535032,3.21,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019153483,188793,,188793,385523,2.04,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019852194,115678,2049,115663,406139,3.51,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019324519,153186,,153186,486826,3.18,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,KZ,adsdd,1019392899,,0,,22,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,MY,adsdd,1019392899,,0,,24,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,SG,adsdd,1019392899,,,,38,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,SA,adsdd,1019392899,,0,,236,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018682454,978088,24891,978088,3699013,3.78,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019490570,191962,110,191962,647356,3.37,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019142717,28046,,28046,51635,1.84,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019310204,401129,320,401129,2119203,5.28,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018682451,570607,10160,569155,2001472,3.52,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019108188,820279,261,820279,2147749,2.62,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019490597,227894,3948,227894,694771,3.05,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,UY,adsdd,1019392899,,0,,1,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018703630,1419799,591,1419799,6418476,4.52,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,UZ,adsdd,1019392899,,0,,5,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018687238,1032501,28389,1032501,4301806,4.17,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019142723,1113018,413,1113018,4354980,3.91,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,BN,adsdd,1019392899,,0,,2,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019521244,17704,,17704,51342,2.9,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018754544,381634,1978,381380,1350283,3.54,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,JO,adsdd,1019392899,,0,,2,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019490816,260529,4667,260518,793715,3.05,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IR,adsdd,1019392899,,0,,4,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019520032,267362,4606,267362,857937,3.21,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019670739,292864,137,292864,1149390,3.92,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019489511,363767,11768,363767,1415850,3.89,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,TH,adsdd,1019392899,,0,,51,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,BJ,adsdd,1019392899,,0,,3,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018693542,900760,346,900760,3111071,3.45,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,LK,adsdd,1019392899,,0,,2,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018755405,1040427,6925,1040105,3633338,3.49,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019489280,49665,1249,49663,166103,3.34,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,FM,adsdd,1019392899,,0,,7,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019490672,61421,,61421,178099,2.9,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018745339,1113627,26539,1113627,3529750,3.17,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,NZ,adsdd,1019392899,,0,,7,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019489214,313610,6999,313610,1161127,3.7,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019111068,28093,,28093,47370,1.69,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,CD,adsdd,1019392899,,0,,13,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019491338,67149,1562,67149,229705,3.42,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,NG,adsdd,1019392899,,0,,1,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IL,adsdd,1019392899,,0,,22,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018686212,649879,19040,649853,2822298,4.34,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019129905,996100,11944,995363,3624118,3.64,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018763678,196468,1115,196359,781508,3.98,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019142075,1259825,453,1259825,4202437,3.34,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,AE,adsdd,1019392899,101,,101,503,4.98,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,AZ,adsdd,1019392899,,0,,15,,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019107927,481075,125,481075,1159057,2.41,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1018682457,875872,22525,875872,3343955,3.82,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,IN,adsdd,1019392899,582367,33114,581732,3329339,5.72,15-01-2025
2025-01-15T02:29:47.970000,2025-01-15T02:50:41.580000,ad.csv,0,TZ,adsdd,1019392899,,0,,6,,15-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019490780,118674,2131,118674,355385,2.99,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019133976,362178,3443,362039,1281821,3.54,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018755402,336464,1879,336309,1285623,3.82,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,UY,adsdd,1019392899,,0,,1,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018746545,166934,4074,166934,535032,3.21,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019852671,105593,,105591,348010,3.3,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,MY,adsdd,1019392899,,0,,24,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018759718,152075,,152075,274433,1.8,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019142717,28046,,28046,51635,1.84,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019521244,19383,,19383,56392,2.91,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,CU,adsdd,1019392899,,0,,5,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018781675,210541,2832,210403,780989,3.71,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,QA,adsdd,1019392899,,0,,77,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,CN,adsdd,1019392899,,0,,2,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019108188,820279,261,820279,2147749,2.62,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,MV,adsdd,1019392899,,,,13,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,NZ,adsdd,1019392899,,0,,7,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,CD,adsdd,1019392899,,0,,13,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019155457,844485,243,844485,2821962,3.34,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019851960,28146,,28146,75916,2.7,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019671015,1115334,584,1115334,4746265,4.26,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019142723,1113018,413,1113018,4354980,3.91,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IL,adsdd,1019392899,,0,,22,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,KW,adsdd,1019392899,,,,80,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018730568,1522059,46371,1522013,8383865,5.51,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,UA,adsdd,1019392899,,0,,1,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,SA,adsdd,1019392899,,0,,246,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018754544,381634,1978,381380,1350283,3.54,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018737104,898488,18935,898488,2205661,2.45,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,BD,adsdd,1019392899,,0,,1,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,CA,adsdd,1019392899,,,,58,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,US,adsdd,1019392899,,0,,123,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019045836,201818,4641,201812,747172,3.7,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019129905,996100,11944,995363,3624118,3.64,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019057854,757310,271,757310,2000503,2.64,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,BH,adsdd,1019392899,,0,,22,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018755405,1040427,6925,1040105,3633338,3.49,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018687241,564832,11255,564832,1923827,3.41,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018682424,132629,3097,132629,463196,3.49,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019310204,401129,320,401129,2119203,5.28,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,TZ,adsdd,1019392899,,0,,6,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,JO,adsdd,1019392899,,0,,5,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,OM,adsdd,1019392899,,,,54,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019670736,316806,,316806,1104101,3.49,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018682457,875872,22525,875872,3343955,3.82,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018733748,1022769,25094,1022769,4995205,4.88,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019142720,726332,252,726332,2261729,3.11,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019489214,345170,7765,345170,1306985,3.79,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,NP,adsdd,1019392899,,,,484,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018682442,547671,12536,547618,2036471,3.72,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019153483,188793,,188793,385523,2.04,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019490672,67714,,67714,197315,2.91,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,BJ,adsdd,1019392899,,0,,3,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1019490570,206106,114,206106,700202,3.4,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018746455,95460,1416,95345,259349,2.72,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,GH,adsdd,1019392899,,0,,5,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,KZ,adsdd,1019392899,,0,,22,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,JP,adsdd,1019392899,,0,,3,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,ID,adsdd,1019392899,,0,,8,,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018682454,978088,24891,978088,3699013,3.78,16-01-2025
2025-01-16T02:00:31.770000,2025-01-16T02:00:43.473000,ad.csv,0,IN,adsdd,1018745339,1113627,26539,1113627,3529750,3.17,16-01-2025
